INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
10/12/2006,IL,KMWA,WILLIAMSON COUNTY REGIONAL,BUS,BUSINESS,LEARJET-35,D,UNKBS,Unknown bird - small,N,,395,4,19,1,A,3,2,5,5,,,C-GLRJ,,FALSE,FALSE,10,2006,Day,1130,AGL,,20,,,,0,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SPOILER,None,,Some Cloud,None,2 to 10,1,Small,N,OPER = AVIAITON SKYSERVICE OR SKYSERVICE AVTN. (x/xx/xx UPDATED EFFECT ON FLT),"HIT A/C BETWEEN APCH END 20 & 3,000 FT DOWN RWY. (REPORT NOT RECEIVED IN OFFICE UNTIL JUNE 2007)",,,,,Deleted,Deleted,10/12/2006,FAA Form 5200-7,,,,7/17/2014,FALSE,FALSE
10/12/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,ASH,MESA AIRLINES,CRJ700,D,UNKBM,Unknown bird - medium,N,,188,16,22,4,A,4,2,5,5,,,N516LR,7481,FALSE,FALSE,10,2006,Day,945,AGL,,28,,,,0,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,2 to 10,2 to 10,Medium,,,OVER THE THRESHOLD OF 27L WERE ABOUT 10 BIRDS THAT FLEW TOWARD THE A/C AND WE HIT 2 OF THEM. LEFT SIDE OF NOSE. NO DMG SEEN OR REPTD BY MX.,,,,,Deleted,Deleted,,Air Transport Report,Pilot,,,2/1/2007,FALSE,FALSE
10/11/2006,IL,KUGN,WAUKEGAN REGIONAL ARPT,MIL,MILITARY,C-21A,,UNKBM,Unknown bird - medium,N,,,,,,A,,,,,,,,,FALSE,FALSE,10,2006,Day,815,AGL,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,Medium,,SOURCE = BASH NR xxxxxx,,0,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10/9/2006,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N438WN,1200,FALSE,FALSE,10,2006,Night,,AGL,,4R,,1000,138,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,xxxx-xx-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,1/31/2007,FALSE,FALSE
10/8/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,ASH,MESA AIRLINES,CRJ100/200,D,UNKBM,Unknown bird - medium,,,188,10,22,4,A,3,2,5,5,,,N27172,,FALSE,FALSE,10,2006,,,AGL,,,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,None,,1,Medium,,,BLOOD & FEATHERS FOUND ON UPPER SURFACE OF L WING ON POST FLT WALK-AROUND.,,,,,Deleted,Deleted,,Air Transport Report,Pilot,,,1/31/2007,FALSE,FALSE
10/6/2006,IL,KPIA,PEORIA INTL ARPT,UPS,UPS AIRLINES,B-727-100,D,J22,Geese,M?,,148,10,34,10,A,4,3,5,6,5,,,9813,FALSE,FALSE,10,2006,Night,555,AGL,,31`,,1000,150,,Climb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,2 to 10,Large,N,,DMG TO ENG INLET. DID NOT KNOW WING AND ENG HIT UNTIL NEXT NIGHT. EVENT 9669,,,,,Deleted,Deleted,,Air Transport Report,Air Transport Operations,,,1/31/2007,FALSE,TRUE
10/5/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,B-737-300,D,YL001,European starling,,,148,24,10,1,A,4,2,1,1,,,N306UA,537,TRUE,FALSE,10,2006,Day,1530,AGL,,9L,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,2 to 10,Small,,SOURCE = AIRLINE & xxxx-x (xxxx-xx-xx-xxxxxx),"DURING LDG FLARE, ENCOUNTERED MULTIPLE BIRDSTRIKE TO L SIDE OF A/C. NO DMG STATED. ID BY WS BIOL.",,,,,Deleted,Deleted,,Multiple,Air Transport Operations,,,1/22/2007,FALSE,FALSE
10/5/2006,IL,KPIA,PEORIA INTL ARPT,MIL,MILITARY,C-130H,,T1002,Chimney swift,N,,561,12,,,A,,,,,,,,,FALSE,FALSE,10,2006,Day,1230,AGL,,,,500,150,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,Small,,SOURCE = BASH NR xxxxxx,,0,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
10/3/2006,IL,KMLI,QUAD CITY ARPT,FLG*,PINNACLE,CRJ100/200,D,UNKBM,Unknown bird - medium,N,,188,10,22,4,A,3,2,5,5,,,N8649A,,FALSE,FALSE,10,2006,,,AGL,,13,,200,140,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,xxxx-xx-xx-xxxxxx & Rx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Tower,,,1/17/2007,FALSE,FALSE
10/2/2006,IL,KRFD,CHICAGO/ROCKFORD INTL ARPT,MIL,MILITARY,KC-135R,,UNKBM,Unknown bird - medium,N,,,,,,A,,,,,,,,,FALSE,FALSE,10,2006,Day,1310,AGL,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,Medium,,SOURCE = BASH NR xxxxxx,,0,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9/29/2006,IL,KRFD,CHICAGO/ROCKFORD INTL ARPT,UPS,UPS AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,,148,26,34,40,A,4,2,1,1,,,N417UP,955,FALSE,FALSE,9,2006,Night,48,AGL,,7,,1200,122,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,,EVENT 9585,,,,,Deleted,Deleted,,Air Transport Report,Air Transport Operations,,,1/10/2007,FALSE,FALSE
9/29/2006,IL,KALN,ST LOUIS REGIONAL,MIL,MILITARY,C-21A,,UNKBM,Unknown bird - medium,N,,,,,,A,,,,,,,,,FALSE,FALSE,9,2006,Day,2000,AGL,,,,0,100,,Take-off run,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,Medium,,SOURCE = BASH NR xxxxxx,,0,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9/29/2006,IL,KALN,ST LOUIS REGIONAL,MIL,MILITARY,C-21A,,Z,Perching birds (z),N,,,,,,A,,,,,,,,,FALSE,FALSE,9,2006,Day,1230,AGL,,,,0,110,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,Small,,SOURCE = BASH NR xxxxxx,,0,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9/27/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,,148,24,10,1,A,4,2,1,1,,,N314UA,597,FALSE,FALSE,9,2006,Night,2105,AGL,,32L,,0,,0,Take-off run,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,"DURING T/O, BIRD HIT RADOME. NO DMG STATED. WS DID NOT HAVE ANY INFO ON THIS EVENT.",,,,,Deleted,Deleted,,Air Transport Report,Air Transport Operations,,,1/9/2007,FALSE,FALSE
9/27/2006,IL,KMWA,WILLIAMSON COUNTY REGIONAL,BUS,BUSINESS,BA-31 JETSTR,C,1F11,Coyote,M,,168,3,19,4,A,2,2,4,4,,,N921AE,,FALSE,FALSE,9,2006,Day,2005,AGL,,20,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Large,N,"OPER = REGIONSAIR SOURCE = ASIAS BRIEF REPT, xxxx-x & AON DAILY LOSSES (UPDATED WITH ASIAS x/xx/xxx",REPORT NOT RECEIVED IN OFFICE UNTIL JUNE 2007. ASIAS  REPT SHOWS NO DMG AND STRIKE ON 9/27. 5200-7 SAYS DMG TO BRAKE HOSES AND CALIPER AND DATE  AS 9/26. AON REPT SHOWS MINOR DMG AND DATE AS 9/29.  ASSUME MINOR DMG TO LDG GEAR.,,,,,,,,FAA Form 5200-7,,,,4/19/2010,FALSE,TRUE
9/27/2006,IL,KRFD,CHICAGO/ROCKFORD INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,N,,148,97,22,7,A,4,2,1,1,,,N320UP,105,FALSE,FALSE,9,2006,,,AGL,,7,,1000,140,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,N,(x/x/xxxx UPDATED # SEEN),ESTIMATE MED SIZE BIRD. BIG ENOUGH TO BE SEEN W/ LDG LIGHTS. I SAW IT OFF THE LWR L OF A/C WHILE ON APCH. THEN HEARD IMPACT NOISE BEHIND ME. VERIFIED STRIKE ON LWR L FUSELAGE. NO APPARENT DMG.  EVENT9586,,,,,,,,Air Transport Report,Air Transport Operations,,,1/9/2007,FALSE,FALSE
9/27/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,SKW,SKYWEST AIRLINES,CRJ100/200,D,UNKBS,Unknown bird - small,N,,188,10,22,4,A,3,2,5,5,,,N928SW,6800,FALSE,FALSE,9,2006,Night,1910,AGL,,4R,,1500,180,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,Y,xxxx-xx-x-xxxxxx,"ON APCH TO RWY 4R, WE HEARD A THUD ON L SIDE OF A/C. AFTER LDG, WE FOUND WE HAD HIT A SML BIRD ON L SIDE RADOME. NO DMG.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,1/9/2007,FALSE,FALSE
9/26/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,,04A,3,23,1,A,4,2,1,1,,,N464UA,762,FALSE,FALSE,9,2006,Night,2210,AGL,,4L,,1000,,,Climb,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,DURING T/O AT APPROX 1000' AGL. BIRD HIT CAPT'S WINDSHLD JUST L OF CENTER POST. NO DMG STATED.,,,,,Deleted,Deleted,,Air Transport Report,Air Transport Operations,,,1/9/2007,FALSE,FALSE
9/26/2006,IL,KRFD,CHICAGO/ROCKFORD INTL ARPT,UPS,UPS AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,,148,26,34,40,A,4,2,1,1,,,N401UP,955,FALSE,FALSE,9,2006,Night,100,AGL,,7,,300,,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,,EVENT 9533,,,,,,,,Air Transport Report,Air Transport Operations,,,1/9/2007,FALSE,FALSE
9/24/2006,IL,KSPI,ABRAHAM LINCOLN CAPITAL ARPT,SKW,SKYWEST AIRLINES,CRJ100/200,D,ZT001,Eastern meadowlark,,,188,10,22,4,A,3,2,5,5,,,,6939,TRUE,FALSE,9,2006,Day,1745,AGL,,31,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,Some Cloud,None,,1,Small,Y,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,1/8/2007,FALSE,FALSE
9/24/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,AAL,AMERICAN AIRLINES,MD-83,D,UNKBM,Unknown bird - medium,N,,583,37,34,10,A,4,2,5,5,,,N433AA,,FALSE,FALSE,9,2006,Night,,AGL,,32L,,1800,180,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,N,,,,,,,,,,FAA Form 5200-7,,,,1/8/2007,FALSE,FALSE
9/24/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,SKW,SKYWEST AIRLINES,CRJ700,D,UNKBS,Unknown bird - small,N,,188,16,22,4,A,4,2,5,5,,,N768SK,5889,FALSE,FALSE,9,2006,Night,2145,AGL,,32L,,1800,200,,Climb,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,2 to 10,Small,Y,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,1/8/2007,FALSE,FALSE
9/22/2006,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-300,D,O2205,Mourning dove,N,,148,24,10,1,A,4,2,1,1,,,N311SW,,FALSE,FALSE,9,2006,Day,1728,AGL,,13C,,0,80,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,1,1,Small,,SOURCE = xxxx-x & AIRPORT,A/C INSPN BY AIRLINE MX. NO DMG WAS REPTD.,,,,,Deleted,Deleted,9/22/2006,Multiple,Pilot,,,1/8/2007,FALSE,FALSE
9/22/2006,IL,KMLI,QUAD CITY ARPT,LOF,TRANS STATES AIRLINES,EMB-145,D,UNKBS,Unknown bird - small,N,,332,14,1,10,A,3,2,5,5,,,N823HK,,FALSE,FALSE,9,2006,Day,1405,AGL,,31,,0,180,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,Y,TWO xxxx-x (xxxx-x-xx-xxxxxx),,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Tower,,,1/8/2007,FALSE,FALSE
9/21/2006,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,,148,24,10,1,A,4,2,1,1,,,N395SW,2011,FALSE,FALSE,9,2006,Day,816,AGL,,31C,,100,170,,Climb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,xxxx-x-xx-xxxxxx,DID NOT SEE TYPE OF BIRD. NO DMG.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,12/20/2006,FALSE,FALSE
9/21/2006,IL,KPIA,PEORIA INTL ARPT,MIL,MILITARY,C-130H,,ZT001,Eastern meadowlark,N,,561,12,,,A,,,,,,,,,FALSE,FALSE,9,2006,Day,1500,AGL,,,,10,115,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,Small,,SOURCE = BASH NR xxxxxx,,0,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
9/20/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,B-777-200,D,Y,Perching birds (y),,,148,40,34,46,A,4,2,1,1,,,N213UA,134,FALSE,FALSE,9,2006,Day,1413,AGL,,10,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,2 to 10,2 to 10,Small,,,"DURING LDG OR RWY 9R (ASSUME 0' AGL), ENCOUNTERED A FLOCK OF SML SONG BIRDS AND HIT AT LEAST ONE JUST ABOVE F/O'S FRONT WINDSHLD. WS HAD NO INFORMATION ON THIS EVENT.",,,,,Deleted,Deleted,10/4/2006,Air Transport Report,Air Transport Operations,,,12/20/2006,FALSE,FALSE
9/20/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,,,04A,3,23,1,A,4,2,1,1,,,,546,FALSE,FALSE,9,2006,Day,1140,AGL,,22R,,300,,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,"DURING APCH, SUSPECTED A BIRDSTRIKE. HEARD A BANG ON LWR NOSE. NO DMG STATED. A/C #4621 NOT FOUND.",,,,,Deleted,Deleted,,Air Transport Report,Air Transport Operations,,,12/20/2006,FALSE,FALSE
9/19/2006,IL,KMDW,CHICAGO MIDWAY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2205,Mourning dove,,,,,,,,,,,,,,,,TRUE,FALSE,9,2006,,,AGL,,22L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,,FOUND REMAINS AT 0840 USDA.,,,,,Deleted,Deleted,9/26/2006,Airport Report,Carcass Found,,,12/19/2006,FALSE,FALSE
9/19/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,UAL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,,148,24,10,1,A,4,2,1,1,,,N366UA,1115,FALSE,FALSE,9,2006,Night,2005,AGL,,22R,,1800,,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,,AT 2500' MSL BIRD HIT CAPT'S WINDSHLD. NO DMG STATED.,,,,,Deleted,Deleted,10/4/2006,Air Transport Report,Air Transport Operations,,,1/10/2007,FALSE,FALSE
9/18/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,EGF,AMERICAN EAGLE AIRLINES,EMB-145,D,UNKBM,Unknown bird - medium,N,,332,14,1,10,A,3,2,5,5,,,,972,FALSE,FALSE,9,2006,Day,1050,AGL,,22R,,,120,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,2 to 10,2 to 10,Medium,Y,,ATIS WARNING. HIT 3 BIRDS ON SHORT FINAL.,,,,,Deleted,Deleted,9/18/2006,FAA Form 5200-7,,,,12/19/2006,FALSE,FALSE
9/18/2006,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,,148,24,10,1,A,4,2,1,1,,,N337SW,1722,FALSE,FALSE,9,2006,Night,,AGL,,31C,,3400,180,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Medium,N,xxxx-x-xx-xxxxxx,HIT ABOVE AND TO CENTER OF F/O EYEBROW WINDOW,,,,,,,,FAA Form 5200-7-E,Pilot,,,12/19/2006,FALSE,FALSE
9/18/2006,IL,KORD,CHICAGO O'HARE INTL ARPT,ASH,MESA AIRLINES,CRJ700,D,UNKBS,Unknown bird - small,N,,188,16,22,4,A,4,2,5,5,,,N511MJ,,FALSE,FALSE,9,2006,Day,755,AGL,,22L,,300,140,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,,1,1,Small,N,,BIRD RESIDUE ON CAPT'S SIDE WINDOW. SPARROW?,,,,,Deleted,Deleted,,Air Transport Report,Pilot,,,12/19/2006,FALSE,FALSE
